1477237431,5040000000
1931727874,0
2005434883,0
1896788877,5040000000
1602331438,31900
1685936304,5040000000
1928477854,2
1888976313,0
1936587007,4
1987904530,5040000000
1620165907,0
1244479369,1
2115019770,5040000000
1652587424,6
1416564740,0
2081199375,549
1121481396,123000
1121481396,123000
1566398633,5040000000
2023521290,5
1847199310,1
1540865838,6
1782796404,5040000000
1813856943,18800
2117099994,5040000000
1990176234,28600
1865963633,5040000000
1211226341,0
2031614318,0
1441728962,70
1947014723,5040000000
1327400694,3710
1537192603,256000
1790563951,0
2042759924,0
1957145604,5040000000
1688400510,5040000000
1606460016,62
1885160466,4
1203512126,5
1887097481,1
1519672276,0
1765922192,220
1825629377,1
1149676046,8
1986901487,2
1699122810,1180
1936518744,0
1245587517,369
2027283467,1
2059167033,0
1464807751,1
2002939788,17
1800771276,1
1709030479,5040000000
1374891565,1
1937099979,0
1664679572,0
1772764454,0
1896818500,0
1622672622,0
2028749367,2510
1627647267,5040000000
1434066516,4
2105729089,5
2039019926,229
1634444957,5040000000
1353918258,5040000000
1216775179,2040
1900260799,0
1708435916,5040000000
1627777975,0
1901302385,121
1663232930,0
1736390415,5040000000
1950610533,0
1963255709,1
1544081241,6500
1979530989,0
2032504595,0
1648743613,0
1875532811,0
1551870734,8040
1901226381,5040000000
1441594351,1350
1835628667,5040000000
1914438403,3530
1626121140,851000
2087683232,0
1605475284,5040000000
2031117379,3
1701808044,77500
1746275893,30
1699911854,3
1355128345,101
1519602941,8
1646865559,5040000000
1861917635,997
1924719960,19
1158981549,1
2128066975,0
1603799688,7
1175926478,4
1727372166,9
1623286978,2
1926060263,967000
1400180589,1
2087859786,1930
2042580865,13900
1822547753,5040000000
1503981291,7
1562000132,2
1932911077,0
1936391621,0
1539772475,4
1633364308,5040000000
1857677920,5040000000
1914923052,0
1766269546,0
1321538705,10
1507765950,5040000000
1865009343,5040000000
1634254291,5
1973735579,5040000000
1198422501,16900
1297461002,9
2132253258,4
1570761602,1810
1675173782,0
2053447580,148
1858487209,0
1311135887,664000
1956294881,0
2080479126,0
1874093582,20
1817265742,5040000000
1752357224,2850
1840870919,5
1680071158,4730
1862710520,5040000000
1734904139,5040000000
1772855473,5040000000
1561884627,5040000000
1668325898,8990
1886754679,5040000000
1260602965,19
1353277506,516000
1552988280,308
1844909781,5040000000
1881184787,2
1799025401,5040000000
2054001882,5040000000
2073277893,0
1680989600,5040000000
1990075952,1
1835430796,5040000000
1977503255,5040000000
1734852946,3
1516879236,31300
1763655010,72
1816487129,2800
1160630420,1220
1653755407,5040000000
1762108917,3680
1933610553,13900
1215763672,251
1630687973,0
1734564636,5040000000
2130840481,277000
1812729720,62
1248797058,12400
2141634082,0
1321678607,10
1823559069,3
1470184540,27
1846352989,0
1822956410,5040000000
1520204913,0
1709719562,8
1546301242,21200
1709761324,1
1644108873,2
2143024929,55
1835430725,2
2114790266,5040000000
1562178961,1
1857958024,47300
2112225713,7
1943129567,2
2003461862,0
1927660679,5040000000
1872200230,5040000000
1234992825,17700
1403940797,0
1821662796,3
1820283999,0
2025697560,5040000000
1218575438,2
2078631433,9
1716937036,5040000000
1849502648,5040000000
1711450965,5
1576046687,3
1467431504,2590
1510633829,4
2102240990,1160
1797337928,5040000000
1369206549,52
1079832019,6920
1890501840,2
2065423401,0
1528120277,0
2030966638,441000
1754894475,0
1988436808,5040000000
1736665625,0
1269230377,2270
1848564212,9
1932429375,5040000000
2061962458,25
2034218630,0
1826422045,5040000000
1533858393,0
1261937842,5040000000
1540906139,5
1631045664,0
1228519775,2730
1810545133,0
2108170049,0
1205020667,147
2080963419,8
1472905869,0
2075987969,6
1903175326,78
1997787937,67000
1637389320,10
1279841660,1
1712627878,5040000000
1864141205,0
1861487177,5040000000
1925429846,0
1676554727,4480
1490565022,56200
1890753384,7380
2067667755,164
1928016505,0
2019940279,24
1469573918,180000
1909625500,5040000000
1615510108,33
2146952306,6
1702766907,5040000000
1683600604,59200
1909947930,4
1752985810,211
1825897017,5040000000
1463713907,722
1955870483,0
1655360170,2
1540667959,30400
1872675730,5040000000
1905044129,2
1649382839,5040000000
1213375011,6
1785672099,10
1387492216,129
1373830166,8710
1247493529,8
1489777566,8
1852218989,85800
1586757776,0
1898503016,0
1951325741,3
1842343235,5040000000
1912657658,585
1519537259,6
1872451213,0
2103730714,16
1291128153,7980
1961627435,5040000000
2135018097,0
2102971175,0
2052897656,0
1515625126,1650
1968540489,5040000000
1648803255,0
1882473451,0
2051007170,0
1537504342,5040000000
1272697366,1
2033862000,3
1931107397,0
1712740074,6960
1832051706,0
1965711432,5040000000
1150040471,4
1208158713,58200
2007519990,5
2019080784,0
1813165561,32400
2098819930,0
1735493442,22
1730989594,3510
1559266121,46900
1951654833,5040000000
1572692310,5040000000
1943356332,6
1942080162,5040000000
1945471773,10
1892202708,5040000000
2115552759,107
1841219166,5040000000
2140326468,5040000000
1212343134,13400
1839626750,5040000000
1577312843,1080
1752074725,5040000000
1980680662,0
1789848616,3
1558386928,0
1209160699,1960
1743668092,1060
1826305765,5040000000
1730843878,6
1843889612,5040000000
1227467426,5
1329381154,184
1296965064,52
1713713089,286
1799963962,693
2105049361,5040000000
1511856102,2
2098353956,5040000000
1232495539,0
1965283074,5040000000
1610688795,158
1974963923,5040000000
1345645558,814
1783590416,4
1885595077,5040000000
1852059624,0
1428199307,687000
2141902561,464
1859921172,5040000000
1248678307,4750
1299072962,5
1569898977,29900
1161864232,7830
1986113901,5040000000
2003136490,7
1591310141,306
1083214972,30500000
1083214972,30500000
1555215259,7160
2058644789,2
1817921569,5040000000
1947821553,14
1542739472,1
2015424211,5
2050475678,5040000000
1769992861,5040000000
1829958901,5040000000
1465772735,48500
1937891415,159
2077055243,0
1282851157,10700
1324553096,3050
2087154203,2
1950790562,4
1853477904,2
1948108727,3
1420213874,650000
2061512220,2
1870355831,5040000000
1569442657,0
1857996428,4990
1841439595,5040000000
1912382164,0
1985643651,0
1649499061,28
1593867100,1
1602471037,1
1764569584,5040000000
1952245456,42
1209542762,500000
2032573665,1880
1649079483,0
1561351903,0
1967243019,3
2074644848,623
1871913452,28800
1780968650,5040000000
1861750671,2
1486078345,76
1426847805,9390
1756763872,9
1479541237,0
1905243397,5040000000
1573714784,183000
2102279905,7
1788929958,1
1797958766,293
1186956171,423
1895419745,19700
1906047500,0
1922132377,18
1589236132,1
1870662875,1
1687397461,21900000
2119029968,1
1344564766,7040
1946080330,1
1509251833,6
1944174681,90
1527373614,1
1547882066,0
1809906897,1240
1222956728,142000
1284494558,4530
1824728721,3
1609100007,5040000000
1976294449,0
1660182162,0
1152563569,5100
1875194960,5040000000
1537775394,7
2112854555,0
2003030816,3
1927898444,5040000000
1509540299,757
1532874001,1
1684494012,2
1933800891,4
1986433992,1520
2000946455,5040000000
1832792908,5040000000
1447562079,74
2023116722,0
1717026784,5040000000
1684046413,28500
2120042586,5040000000
1622741429,4
1996524606,1
1793094810,37400
1232962834,21600
1440316468,8
1580088198,0
1959848156,2
1649843893,1
1520142359,0
2054698888,12
1982378624,5
1922602177,5
1277949401,1
1656954204,4540000000
1934806741,1
1799180742,6
1422617888,2
1829358017,5040000000
1379799613,130
1977438524,1670
1668803653,15300
1893212430,4
2067588249,2100
1718848366,1
1865715290,3
1980788400,0
1905419510,2
2107224568,249
1986596326,144
1951878196,7
1164942987,14400000
1398237818,69200
1174090215,640
1561423827,16
1258461004,1790
1831822585,5040000000
1473673557,3
1864792855,0
1912442753,5040000000
1610023751,87
1749945881,3
1963438181,4
1852544444,1
1912565884,5040000000
1555173582,7
1250077680,13000
1897504710,0
1834639641,5040000000
1905569922,1
1560533415,3
1925026267,5040000000
1779207974,5040000000
1741698192,0
1868564182,367
1983281574,6
2049318204,5040000000
1273666266,477
1575539197,5040000000
2059563284,10
2097725744,28600
1190456694,4000000
2146833763,76
1669767923,5040000000
1577311564,1660
1944806522,9290
1517773761,6
2031702623,28
2075708065,5040000000
2022961732,0
1807334025,884
1290029410,139
1701089100,5040000000
1339263194,459
1647982315,0
1935389882,0
1481617251,0
1970806584,0
1855510520,5040000000
2015937466,2520
1441801732,23500
1452269124,367
2043680897,5040000000
1927855349,3
1902467378,2
1804505786,1
1205713148,1
1835649634,4
1468116299,9720
1929117423,0
1768212814,1
1892311128,5040000000
1459708107,0
1775923414,5040000000
1737342237,7
1484166996,88
2146729956,5040000000
2095789574,5040000000
2086375188,0
2120553924,0
1975293634,4
1948992960,5040000000
1658575341,0
2047686604,293
1859962708,1
1662977668,205
1970452516,57200
1770280683,5040000000
1800375538,5
1457998979,142
1903132492,6
2059354753,0
1519137388,5
1546553705,3990
1942096242,1
1690004891,5040000000
1865432777,5040000000
1698597077,5040000000
2045111725,0
1206444822,9
2107442054,4
1586328756,231
1674334090,5040000000
1909179346,5040000000
1787394795,8
1724227751,0
1974922383,134
1840122875,5040000000
1945692689,30700
1744286190,5040000000
1217666318,6
1952582685,69
1794152770,0
1356915330,11400
1355805802,402
1629658151,58
1559186552,1520
1334756317,9450
1541596543,5040000000
1763030653,5040000000
2064626352,0
1876901249,100
2073761719,5040000000
1909614379,5040000000
1843030792,4
1962045494,1
1251645632,114
1357587490,35
1955661688,47
1668673684,8
2146144507,5040000000
1801920788,0
2020350444,0
1976355871,5040000000
2103487217,3
1643348261,5040000000
1222191716,0
1878608547,2
1681108578,0
2054421254,119
1819101704,1
1563725634,3690
2119286213,8
1720297770,5040000000
2083805333,0
1642662516,878
1754745709,60
2099802517,3
1968121461,5040000000
1392799833,8
1924062234,7
1138739178,2
2133821795,14000
1829931168,5040000000
1751885130,1
1586158085,3
1620667286,1850
2030250593,0
1984953282,62
2045418156,0
2110502083,0
1839073382,5
1922755763,0
1504683408,0
1720349557,72100
1846172069,3020
1947793706,0
2044303172,39500
1864006116,6
1779398226,208
1584975413,2
2019171977,11800000
1498464328,4
1413732564,0
1844470038,178
1826532803,0
1340762202,1
1986980595,5040000000
1938464016,5040000000
2053209563,0
1622025951,5040000000
1405330338,1790
1824866325,113000
1102950594,1
1102950594,1
2023614480,6570
2026614847,3
1840485468,5040000000
1444743878,37500
1369944285,3980
1772157104,5
1719245729,3
2040326423,4
1602439146,5040000000
2074308872,5040000000
1543715089,3
1457223065,6
1843994273,1
1884815267,0
1928835518,4
1950962231,28
1715044939,0
1698678936,0
1502930250,5
1756429610,100
1889902244,0
1788729843,0
1946064657,9
1638324896,5040000000
1289294178,6
1616381335,151
1958733871,5040000000
1908610961,3
2022058320,1910
1897561764,5040000000
2012010895,0
2034975951,0
1884682462,3
1975686942,0
1585041209,3
1982362266,176000
1666675634,735
1843026792,0
2077250242,5040000000
1811144012,5040000000
1210925211,508
1944554889,5040000000
1900247477,1
1973887019,471
1226118071,11
1867270495,1
1198474855,5040000000
1480240831,989
1591868614,128
1878077722,4
1690056963,4
1941432364,9
1214177633,6
1235106940,0
1671295238,0
1550806298,32500
1457614751,192
1177112795,211
1970985942,18
1531323005,18800
1845073294,2
1541561457,0
1645309648,0
1957233405,1
1834361749,8
1812865774,81
1629688277,359000
1692429088,0
1736063871,2
2044952596,10
1873713697,0
1966267523,5040000000
1839470044,0
2038805151,4
1870387584,5
1863231393,0
1910960870,3
2077580079,1
1585721661,5
1754257225,1
2095992099,0
1563548099,0
1835689815,5040000000
1590427447,7
1646464249,5
1699381313,9
1247405010,8
1982937631,499
1242382953,6060
1420406769,9
1985891580,51
1814587447,0
1477780783,9600
1938206945,5040000000
2012040272,375
1884085567,0
1266745246,0
1984305426,1
1691980393,127
1858842778,5040000000
1651592428,413000
1865138099,0
1797771356,5
1344033202,6130
1358633806,165
2054216889,0
1878328726,1480
2086316021,6
1717455985,15100
1978947375,5040000000
1305636370,6
2071672689,5040000000
1969373592,0
1870403814,6
1518389630,8
1566531205,3200
1956053459,9
1735364345,5040000000
1891506476,5040000000
1909128922,5040000000
1899384739,5040000000
1336270610,5040000000
1973431275,521
2025137227,0
1906862184,5040000000
1949251515,0
1924397132,5040000000
1783768610,283000
1642501171,32000
1677351010,0
1213048479,3
2007128297,0
1885646380,0
1375672277,6
1398053432,216
1838286050,3900
2017368495,7
1126162779,1
1604736211,17
1281274611,46700
1916251591,1
1428400962,83
1605319232,5040000000
1556973619,643000
1870937827,0
1466880416,10
1541180109,214
1273563722,5550000000
1955810061,1330
1730549870,34400
1920242019,5
1732939544,54
2117193675,5040000000
2031482246,5040000000
1842584861,5040000000
1258050839,52
1717690801,5040000000
1339968859,49300
1097059647,1510000
1870590761,5040000000
1915498639,10100
1999059655,0
1219103321,20
1158400200,770
1887478282,5040000000
1511166297,5040000000
1707144907,5040000000
2144855191,5040000000
1620895117,7
1558208145,5040000000
1215565141,0
1145432806,1790000
1402541698,291
1319812715,6
1659496233,8
1979564170,1
1929953263,5040000000
1926339142,2880
1911606795,522
1953593267,3
1887206521,5040000000
1190445511,208
2119018245,0
1378154917,5040000000
1881225448,5040000000
2040652573,0
1543583609,9
1501943300,1670
2115774290,5
1218617220,177000
1585872477,5040000000
1884742858,0
2061160528,125
2019240506,1
1930056278,1470
1818144115,34
2098576552,364
1984116577,5040000000
1511372451,366
1608514475,571
1944572239,750
1898886511,27600
1958923731,5040000000
1979255590,43
1762657717,8
1788029514,3930
1895288410,250
1890667090,5040000000
1980552186,5040000000
1608607910,1
1795280761,5260
1612573803,89
1682745558,5040000000
1826589911,71700
2094958030,0
1303519486,5040000000
2107969018,0
2011300113,5040000000
1279949328,5040000000
1962467796,2
1124220514,1280
1124220514,1280
2005173636,61500
1606724260,5040000000
1565484216,5040000000
1157309134,183
2090247736,8
1767102788,10
1341853690,7
1601095435,0
2031097268,5040000000
1742376920,3
1913289671,5040000000
1906365775,1
1747432743,3
1203001898,64
1717569093,3400
1815901513,4540000000
1374660178,6
1872483162,5040000000
1914753680,6
2133660432,18900
2138697066,5
1928204242,1
1785831709,0
1521279361,5040000000
1695387872,5040000000
1832758239,5040000000
1600253656,5040000000
1718063851,15
1394696618,5040000000
1506190298,132
1765326264,3
1497907933,9
1224406505,5040000000
2090983490,0
1395417821,5040000000
1685404118,69000
1941878027,5040000000
1833174779,5040000000
1817216267,5040000000
1542925256,0
2079706988,0
1889670551,7
1211239975,1570000
1632144562,2950
1979671360,5040000000
1225017679,2
1933823041,0
1940663708,32500
1670760099,10
1677974258,0
1779294130,264
1699275615,8
1771284355,5
1479084075,197
1351046037,3
1698663263,0
1434998704,26600
2130287853,0
2041481347,2
1421951677,1
1882446517,0
1768814830,182
2131995218,5
2038085896,5040000000
1446565620,0
1366682856,5040000000
1911305383,7
1692500935,0
1400533685,5040000000
1500143545,5040000000
1499725820,5040000000
1680347468,569
1779958378,7
1685830888,0
1969552296,1
1893869122,1
2139690913,5040000000
1657992513,4
1919608920,10
1500778985,10600000
1769256624,2020
1583980473,55
1629330737,7
1816423257,244
1730738148,5040000000
1183971664,1
2071553192,386
1585950537,9
1469309761,5
1962741210,0
1891682255,3
1636270452,5
1687644042,812
1285092995,0
1366415996,2210
1949125164,5040000000
1735614534,1
1484266827,90
1794007361,1
1531427817,3030
1842302638,5040000000
1944518928,0
1177948987,1
1810777821,332
1712944034,165
1919635305,152
1227171448,0
1680838670,6
1836459056,5
1331959275,5
1967704234,0
1863537460,0
1759991147,0
1951979476,5
1657931150,0
1959715827,5040000000
2042323037,1
1929807065,6
1973094028,4460
1881900426,0
1676352104,0
1303679576,1
1352674811,0
1753844385,18
2075883375,10
1556281943,582
1928627799,4
1517740598,2660
1566128923,0
1144411934,453
1874857414,1
1783766471,10
1749175149,2
2001306187,94000
2068966696,8
1543856903,6
2005855243,2
1955278213,0
1559474953,3
2065376099,0
2073755034,0
1619620790,516
1566192769,8
1420481685,598
1784346418,5040000000
1580530298,0
1939048128,68
2112157061,2
1409061876,4
1516016786,0
1030085238,5040000000
1030085238,5040000000
2086589901,2
1342628949,5040000000
1594985334,4
2052834351,2
1879906873,0
1280499438,2070
2136612371,27
1784953514,0
1631468559,5040000000
1797225549,79
1835067347,748
2113321113,0
2014825843,8
1380622173,0
1210344014,0
1897085457,5040000000
1952841784,729
1890786240,0
1661268766,1290
1879977720,408
1616020999,0
1894076728,5040000000
1679763797,0
2085209573,5040000000
1269139940,10
1499071760,605
1137329867,88
1637635186,46300
1458515821,5040000000
1992790895,5040000000
1566094051,5
1604847618,5040000000
1537447746,250
1364210054,126
1625430797,25600
2102837999,5
2000645726,0
2125181586,0
1752306564,26000
2106168962,1
2119881484,2
2137949990,0
1877147255,2
1161866581,43300
1503023140,4
1715162095,9
2087967444,5040000000
1840055027,22900
1828527176,5040000000
1940559279,6
1256577644,18500
2021357347,4
2128008252,5040000000
1610247668,4
1572135326,397
1808439664,0
1961664786,5040000000
1453325936,9
1910358400,5040000000
2014048564,2
2120621781,0
1961106311,5040000000
1924127465,2
1930752961,0
1970573414,0
1069096241,516
1854316272,66
1795339334,5040000000
1606358304,9
1606836572,5040000000
2087953632,1
2021287464,5040000000
1646441585,8
1520711725,5040000000
1684848001,5040000000
1926162379,4
1745398445,7630
1810901191,2660
1567885043,1
1314519405,110000000
1225251998,417
1523024942,45
1948701183,5040000000
1786715197,7
1827701677,1
2090530773,1
1664811712,0
1222885126,9
1676951124,5040000000
1924768345,12200
1684071476,5040000000
1829827852,530
1896116721,0
2103041351,5040000000
1829876511,5040000000
1496363138,52000
1631460167,5040000000
1447308603,4
1359377069,5040000000
1942331353,1
1310341226,9
2053092667,5040000000
1900514657,5
1548136227,0
1247125837,26300
2082474134,75
1876367103,5040000000
1443015665,2
2098257264,5040000000
1995014636,5340
1745748077,5
2007206983,8
1714105384,7
1762213317,5040000000
1608688573,3
2105824853,5
1341280886,4
1888707147,5040000000
2018504533,5040000000
1974690036,5040000000
1647277381,2
1866946806,9
1980289027,1
1417259811,3
1721515779,0
1704474765,5040000000
2115286297,191
2002904700,5040000000
1139952476,2
2143709490,5040000000
1272539535,1
1798964804,1
1507504540,4
1578373148,249
1484416323,10
1362707230,564
1717906024,813
1485755321,0
1364268306,80
2122560692,5040000000
2049810296,5040000000
1625748814,221
1823594093,5
1982431588,5040000000
1535658837,5040000000
1157109291,5040000000
1532877412,0
2092995704,4
1498166564,4
1704694555,121
1724442491,1
1842330225,9
1805601735,1
2053102839,5040000000
2086442908,0
2058899777,0
1890606482,44400
1938859978,1
1752539343,1
1814308611,1
1814301318,0
1761314727,1
1313118722,6390
1847108880,5040000000
1801992821,1160
1862088636,5040000000
1962115090,5040000000
1708746851,10
1137770021,887
1949963198,4100
1960059118,1
1636799831,5040000000
1987555815,8370
1663744479,5040000000
1615457864,5040000000
2065852431,454000
1880921293,3
1946971486,1
1696301984,7
1120848867,1
1781142379,6720
2129641557,1
2013356426,2
1252441062,5040000000
1258096146,893
1577939770,5
1189738167,94700
1857986288,40
1347791813,3940
1700237942,1
1207473319,79
1401655441,19800
2082805105,1
1432495029,0
2120584388,5040000000
2077427221,0
1496167535,1430
1573574905,4060
1721957859,7
1618194216,201000
2061769865,5040000000
2077283940,5040000000
1809331473,0
1317585860,31400
1713677199,0
1905277729,37
1217416358,6
1966050138,5040000000
1525773178,0
1983834686,5040000000
2075600546,84
1781280517,343
1591614114,94
1729752764,7
1815934116,0
2132225268,5040000000
1969764168,182
1255264256,527000
2064091287,5040000000
1483435612,48
1293425397,5040000000
1946550857,4
1635745313,1
1844832569,0
1622450525,5040000000
1870659283,3
2050294793,2
1575736001,17
1490014776,2
1407739187,5
2004606124,2
1878441311,3
1998644302,1950
2124169536,5040000000
1531087322,1
1905761965,41
1590828289,5040000000
1978160127,5040000000
1931061845,5040000000
2054209957,462
1718295117,0
1550262097,1
1853784012,5040000000
1604983564,1620
2010138007,326
1744945796,140
1506888468,0
1476929139,19800
1428585975,2040
1815792758,5040000000
2032898676,5040000000
1941241385,10
1824285464,0
1317979642,53
2134352605,5040000000
1869874761,5040000000
1708206185,89700
1690379438,1
1576732419,1
2120468169,2
1541402490,1
2029212309,3
1819606904,1
1371420846,5040000000
1406117447,9
1833262067,5040000000
1207275913,507
2104598177,5040000000
1467513896,4
2139844436,497
1588847418,5
1783043491,1230
1812902669,0
1638533965,0
2029838862,1
1439022470,0
1783725527,5040000000
1517345788,12
1939161298,5040000000
1502519470,5
1940615955,4
1676760531,0
1643944640,5040000000
1395753498,1
1124882157,5040000000
1631350473,0
1899386219,5
2088799501,0
1931921778,6
1845986409,5040000000
1575562700,6000
2008987238,0
1943674458,25
1978134095,330
1579185204,5040000000
1981283861,0
1552545830,0
1975743944,1
1807131192,7
1834842108,0
1603970677,1
2067940408,2
1174169386,73500
1506748722,6
1831825534,0
1424623833,78800
1966001835,5040000000
2052925521,0
1800878480,0
1957773221,0
1748540636,5040000000
1561908326,5040000000
1979396156,3510000
2015304311,5040000000
1946319662,555
2034272368,84
2063045128,6530
2115242874,7
2146279806,2180
1850046567,0
1762249060,32
1978240138,2240
1573346692,4
1998523378,13400
1788550403,8470
2083308030,8
2068807077,7
2056406688,1
1929472195,0
1226729249,5040000000
1287610550,7290000
1531526389,8190
1989058043,3
1199112668,89600
1809476856,2
1957922441,5
1268770001,341
1254520987,1
2120622393,5040000000
1733020008,4
2041456371,4
1404703844,2030
1489994080,25700
1172187871,0
1660300643,5040000000
1926016087,0
2026374741,9
2126157197,0
2023074944,5
1508611706,5
1787024127,0
1492783238,152000
1527854652,70
1320469511,2
1773313822,158
1462896660,7
2051833943,4620000000
1926452679,3
1715391161,7
1994691849,10
1860222972,6
1404862489,1
1917311327,5040000000
1827308614,3
1824502261,1
1999154370,1
1362215219,7
2067441492,181
1671328051,3
1642115989,5
1543656208,2
1564237983,408
1631241760,22700
1567342578,13200
1990145432,0
1718130561,0
1761685467,7
1860659660,563
1977143196,5040000000
1820279760,6190
1662204032,85
1559200284,2
1841148903,5040000000
1582792831,0
1821038878,5040000000
2122162144,5040000000
1784880367,4
1757144275,5040000000
1371116001,1120
1844026233,5040000000
1808598973,6850000
1490354378,4
1576047957,8
1895723967,5
1383110813,2
2094687984,0
2054060272,9
1789525812,0
1907501438,1
1842960794,39
1579635439,5040000000
1903450532,7
2019240107,91
2062761879,8
1592608174,2
1491228497,128
1700260330,5
1889254206,5040000000
1505376703,260000
1416202278,9
1651084383,254
1758567347,5040000000
2125736625,5
1541706958,30900
1824390990,5040000000
1400458906,2510
1981749912,1
1541233016,5040000000
1976225586,0
1943287695,9
1426717537,6
1313778035,5040000000
1397120237,83500
2051781181,0
1218142530,6
1549376465,1
1700256437,10
1152485178,13700
1870427849,10300
1323430055,624
2137221576,0
1753475508,1
1814056965,5
1803256615,4570
1576256566,0
1205053000,7
1119054974,23700
1119054974,23700
1947257387,5040000000
1193121464,0
1554638764,5040000000
1655344274,5040000000
1778756398,3
1974647624,387
1925060086,0
1611131554,5040000000
1958070701,0
1713223404,2660
1869956718,0
1940581962,50500
1904974784,5
2084410224,2
1197762872,2
1211750168,32500
1425362928,500
1926465799,129
1866222282,86
1905599224,5040000000
1764740185,1
1693799029,7
1283503994,1
1087480337,259000
1973860816,0
1605553621,5040000000
1845286407,2
1917719570,0
1999686559,0
1962253250,88
2119747141,9
1850386305,5
1544265348,0
1876936114,5040000000
2087784430,5040000000
1970199167,5040000000
1561732011,944
1815751702,100
1189086439,2450
1308741411,9540
1336367919,0
2052430797,4
2006816329,5
1392355340,1
1588076288,751
1947704874,1
1614844376,0
1189938281,5040000000
1465009664,86
1953720170,10
1968630771,1
1936712970,9
1964331982,1
1754022802,0
1757623419,338000
1702789022,3590
1850312914,5040000000
1490964889,8
1981722556,5040000000
1913139015,5040000000
1965886120,3
1900468424,2
1903531236,9
1231020541,604
1179787390,15500
1674634432,9
1429625717,40900
2133782949,0
1635748940,140
1888125080,2520
1657004466,88800
1218767619,67
2132536378,5040000000
1412054993,139
1858078699,10
1989562769,5040000000
1395189809,128
1917399810,400
1253696318,176
1496434216,532
1599456012,1130000
2029314227,5040000000
2081825022,5040000000
1407786676,3000
1387548032,49300
1891018883,3
1710878609,0
1397332952,4
1836236824,5040000000
1409242064,5040000000
1566114422,5040000000
1703793350,5040000000
1958397820,3
2082965135,46
1265306998,5
1609805375,86
1842691823,545
2013722688,5040000000
1621679122,5040000000
1494184005,1
1848097124,5040000000
2030790842,5040000000
1438181492,364
1614682537,5040000000
1836750282,11100
1805716998,5040000000
1599692017,5040000000
1690422882,1080
1986833302,3
1583174773,34200
1720516600,1400
1653318853,6
1650196778,5040000000
1618629839,0
1692570622,5040000000
1983355645,5040000000
1821342392,5040000000
2108218259,0
1652126564,5040000000
1181813043,0
2093845343,7
1731877961,1270
1104023124,1800
1104023124,1800
1314990658,5040000000
1498693216,2130000000
1966690788,5040000000
1681489260,5
1292740943,0
1841090063,0
1476824982,5
1841599621,0
1832952112,917
1626264217,4170
2034677013,5040000000
1956610335,5040000000
1386641765,8
1152850431,8
1760010853,5040000000
1505160669,1
1169573765,5
2142496535,7
1634067669,6320
1944465894,4640
1120290128,2180
1120290128,2780
1978184179,5040000000
1838547065,6
1764892539,1
1546637152,5040000000
1617866921,4
1629536725,10
1969211167,5040000000
2067704553,0
1804774605,1
1603625709,0
1965065102,5040000000
1782888336,5040000000
1067072209,942000
1640231367,0
1157901008,90
1479627501,6070
1957068565,1
1173564485,5040000000
1970025544,8
1683507738,22900
1979941454,5040000000
1842906727,5
1330916346,9
1357307897,779
1645812691,5040000000
1387299778,810000
1790413147,0
1848298975,5040000000
1627824517,5
1295176793,8490
1943961741,24800
1781255481,2
1822865077,8
1572224907,8
1436639519,15700
1897287918,5040000000
1203075519,1800
